SMILES_solute,SMILES_solvent,T/K,COSMO-SAC1,lngamma1,x1,dlnr1,index
Cl/C=C\Cl,CCCCCCCCCCCCCCCCO,326.35,-0.530339617,0.077,1.00E-08,0.607339617,5539
C1CCCCC1,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-0.276344822,0.1536,1.00E-08,0.429944822,5540
C1CCCCC1,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.295546276,0.1007,1.00E-08,0.396246276,5541
C1CCCCC1,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.286738153,0.1098,1.00E-08,0.396538153,5542
CC(C)C(C)C,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.221716875,0.3097,1.00E-08,0.531416875,5543
CC(C)C(C)C,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-0.202456363,0.3709,1.00E-08,0.573356363,5544
CC(C)C(C)C,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.212923856,0.3336,1.00E-08,0.546523856,5545
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,367.05,0.287684936,0.73,1.00E-08,0.442315064,5546
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,347.25,0.333994013,0.7733,1.00E-08,0.439305987,5547
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,326.35,0.389783272,0.8574,1.00E-08,0.467616728,5548
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,393.15,0.234765811,0.7372,1.00E-08,0.502434189,5549
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,398.15,0.225549147,0.47,1.00E-08,0.244450853,5550
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,348.15,0.331759173,0.52,1.00E-08,0.188240827,5551
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,373.15,0.27454592,0.49,1.00E-08,0.21545408,5552
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,298.15,0.47870693,0.6575,1.00E-08,0.17879307,5553
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,323.15,0.39903146,0.56,1.00E-08,0.16096854,5554
CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,333.15,0.370778194,0.7608,1.00E-08,0.390021806,5555
CCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,413.15,-0.206620995,-0.0408,1.00E-08,0.165820995,5556
CCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,403.15,-0.206316933,-0.0202,1.00E-08,0.186116933,5557
CCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,393.15,-0.206041142,0.01,1.00E-08,0.216041142,5558
CCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,373.15,-0.205596593,-0.43,1.00E-08,-0.224403407,5559
CCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,298.15,-0.206204927,-0.1863,1.00E-08,0.019904927,5560
CCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,323.15,-0.205454759,-0.31,1.00E-08,-0.104545241,5561
CCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,398.15,-0.206175183,-0.45,1.00E-08,-0.243824817,5562
CCc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,348.15,-0.205311781,-0.39,1.00E-08,-0.184688219,5563
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,403.15,-0.303817244,-0.1508,1.00E-08,0.153017244,5564
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,413.15,-0.302987076,-0.1744,1.00E-08,0.128587076,5565
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,393.15,-0.304734446,-0.1393,1.00E-08,0.165434446,5566
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,326.35,-0.313844325,-0.2244,1.00E-08,0.089444325,5567
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,347.25,-0.31033149,-0.1972,1.00E-08,0.11313149,5568
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,367.05,-0.307604563,-0.1578,1.00E-08,0.149804563,5569
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,298.15,-0.319862876,-0.3567,1.00E-08,-0.036837124,5570
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,373.15,-0.306865991,-0.54,1.00E-08,-0.233134009,5571
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,398.15,-0.304264436,-0.56,1.00E-08,-0.255735564,5572
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,348.15,-0.310195714,-0.5,1.00E-08,-0.189804286,5573
Cc1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,323.15,-0.314447989,-0.46,1.00E-08,-0.145552011,5574
CCC(C)(C)C,CCCCOC(=O)c1ccccc1C(=O)OCCCC,326.35,0.192552448,0.8531,1.00E-08,0.660547552,5575
CCC(C)(C)C,CCCCOC(=O)c1ccccc1C(=O)OCCCC,367.05,0.113145336,0.7144,1.00E-08,0.601254664,5576
CCC(C)(C)C,CCCCOC(=O)c1ccccc1C(=O)OCCCC,347.25,0.1492294,0.7683,1.00E-08,0.6190706,5577
C1CCCCC1,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,347.25,-0.167269041,0.1328,1.00E-08,0.300069041,5578
C1CCCCC1,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,367.05,-0.192200825,0.1222,1.00E-08,0.314400825,5579
C1CCCCC1,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,326.35,-0.136961217,0.1964,1.00E-08,0.333361217,5580
C1CCCCC1,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,393.15,-0.220435273,-0.0101,1.00E-08,0.210335273,5581
CCCC(C)CC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,367.05,0.0406429,0.4713,1.00E-08,0.4306571,5582
CCCC(C)CC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,347.25,0.070501103,0.4669,1.00E-08,0.396398897,5583
CCCC(C)CC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,326.35,0.106759052,0.523,1.00E-08,0.416240948,5584
Cc1ccc(C)cc1,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,403.15,-0.153670162,0.0296,1.00E-08,0.183270162,5585
Cc1ccc(C)cc1,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,393.15,-0.152756392,0.0583,1.00E-08,0.211056392,5586
Cc1ccc(C)cc1,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,413.15,-0.154565764,0.01,1.00E-08,0.164565764,5587
CCCCCCCCCCCC,CCCCOP(=O)(OCCCC)OCCCC,363.2,0.639966541,0.8961,1.00E-08,0.256133459,5588
CCCCCCCCCCCC,CCCCOP(=O)(OCCCC)OCCCC,373.2,0.615334692,0.8838,1.00E-08,0.268465308,5589
C1CCCCC1,CC#N,298.15,3.350594147,3.1987,1.00E-08,-0.151894147,5590
C1CCCCC1,CC#N,298.2,3.34991502,2.9497,1.00E-08,-0.40021502,5591
C=CCCCCC,CC#N,298.15,3.007033247,2.9957,1.00E-08,-0.011333247,5592
C=CCCCCC,CC#N,293.15,3.071285845,2.973,1.00E-08,-0.098285845,5593
CCC(C)CC,CC#N,298.15,3.591280473,3.325,1.00E-08,-0.266280473,5594
CCC(C)CC,CC#N,298.2,3.590542179,3.0155,1.00E-08,-0.575042179,5595
CC1CCCCC1,CC#N,298.15,3.743161434,3.4689,1.00E-08,-0.274261434,5596
CCC#N,CCCCCCCCCCCCCCCCCC,353.15,0.833786246,1.8718,1.00E-08,1.038013754,5597
CCCC=O,CCCCCCCCCCCCCCCCCC,353.15,0.319311671,0.6152,1.00E-08,0.295888329,5598
O=Cc1ccco1,CCCCCCCCCCCCCCCCCC,353.15,1.862925897,2.0919,1.00E-08,0.228974103,5599
CC(C)=O,CCCCCCCCCCCCCCCCCC,353.15,0.634999811,1.0852,1.00E-08,0.450200189,5600
C=CCCCC,CCCCCCCCCCCCCCCCCC,353.15,-0.264018157,-0.1744,1.00E-08,0.089618157,5601
C=CCCCC,CCCCCCCCCCCCCCCCCC,308.15,-0.238154278,-0.1352,1.00E-08,0.102954278,5602
C=CCCCC,CCCCCCCCCCCCCCCCCC,323.15,-0.247904247,-0.1262,1.00E-08,0.121704247,5603
C=CCCCC,CCCCCCCCCCCCCCCCCC,324.55,-0.248750324,-0.1278,1.00E-08,0.120950324,5604
C=CCCCC,CCCCCCCCCCCCCCCCCC,343.65,-0.259341535,-0.1054,1.00E-08,0.153941535,5605
C=CCCCC,CCCCCCCCCCCCCCCCCC,353.65,-0.264254524,-0.1165,1.00E-08,0.147754524,5606
C1CCCCC1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,393.15,0.145293946,0.3716,1.00E-08,0.226306054,5607
C1CCCCC1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,373.15,0.179385978,0.3,1.00E-08,0.120614022,5608
C1CCCCC1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,348.15,0.228208641,0.32,1.00E-08,0.091791359,5609
C1CCCCC1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,398.15,0.137377477,0.28,1.00E-08,0.142622523,5610
C1CCCCC1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,323.15,0.285316849,0.36,1.00E-08,0.074683151,5611
C1CCCCC1,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,298.15,0.352572456,0.43,1.00E-08,0.077427544,5612
COC(=O)OC,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,353.15,0.657758946,0.3075,1.00E-08,-0.350258946,5613
c1ccccc1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,353.15,-0.409934494,-0.6951,1.00E-08,-0.285165506,5614
CCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,361.15,-0.291817691,-0.137,1.00E-08,0.154817691,5615
CCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,357.15,-0.291809356,-0.1335,1.00E-08,0.158309356,5616
CCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.291800868,-0.1312,1.00E-08,0.160600868,5617
C=CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.249032418,-0.129,1.00E-08,0.120032418,5618
C=CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,357.15,-0.250303792,-0.1358,1.00E-08,0.114503792,5619
C=CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,349.15,-0.247719552,-0.1335,1.00E-08,0.114219552,5620
C=CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCC,361.15,-0.251535387,-0.1312,1.00E-08,0.120335387,5621
Cc1cccc(C)c1,CCCCCCCCCCCCCCCCCCCCCCCC,361.15,-0.234246847,-0.2588,1.00E-08,-0.024553153,5622
Cc1cccc(C)c1,CCCCCCCCCCCCCCCCCCCCCCCC,357.15,-0.228309895,-0.2523,1.00E-08,-0.023990105,5623
Cc1cccc(C)c1,CCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.222180569,-0.2459,1.00E-08,-0.023719431,5624
Cc1cccc(C)c1,CCCCCCCCCCCCCCCCCCCCCCCC,349.15,-0.215850576,-0.2383,1.00E-08,-0.022449424,5625
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCCCCCCCCC,361.15,-0.239960187,-0.237,1.00E-08,0.002960187,5626
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.228183714,-0.2294,1.00E-08,-0.001216286,5627
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCCCCCCCCC,349.15,-0.222005317,-0.2219,1.00E-08,0.000105317,5628
C=CC(=C)C,ClC(Cl)C(Cl)Cl,298.15,-0.227131674,0.3436,1.00E-08,0.570731674,5629
c1ccccc1,CC(=O)c1ccccc1,298.15,0.017847167,0.1823,1.00E-08,0.164452833,5630
c1ccccc1,CC(=O)c1ccccc1,298.2,0.017845954,0.207,1.00E-08,0.189154046,5631
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.513491699,-0.5293,1.00E-08,-0.015808301,5632
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,349.15,-0.507223214,-0.5108,1.00E-08,-0.003576786,5633
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,357.15,-0.519560605,-0.5327,1.00E-08,-0.013139395,5634
Cc1ccc(C)cc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,361.15,-0.525438221,-0.531,1.00E-08,-0.005561779,5635
Cc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.553981595,-0.5745,1.00E-08,-0.020518405,5636
Cc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,349.15,-0.546323831,-0.5499,1.00E-08,-0.003576169,5637
Cc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,357.15,-0.561396453,-0.5763,1.00E-08,-0.014903547,5638
Cc1ccccc1,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,361.15,-0.568578483,-0.5727,1.00E-08,-0.004121517,5639
C=CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,357.15,-0.381515588,-0.281,1.00E-08,0.100515588,5640
C=CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,361.15,-0.382775361,-0.2692,1.00E-08,0.113575361,5641
C=CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,349.15,-0.378870955,-0.2575,1.00E-08,0.121370955,5642
C=CCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.380214719,-0.2653,1.00E-08,0.114914719,5643
C=CCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.641038193,-0.4231,1.00E-08,0.217938193,5644
C=CCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,361.15,-0.644454626,-0.4385,1.00E-08,0.205954626,5645
C=CCCCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,349.15,-0.639245987,-0.4201,1.00E-08,0.219145987,5646
CC=C(C)C,CCC(=O)NC,297.15,1.47751294,1.581,1.00E-08,0.10348706,5647
CC=C(C)C,CCC(=O)NC,313.15,1.418382066,1.5019,1.00E-08,0.083517934,5648
CC=C(C)C,CCC(=O)NC,343.15,1.31263266,1.411,1.00E-08,0.09836734,5649
CCC(C)C,N#CCCCCC#N,298.15,2.758314392,3.6889,1.00E-08,0.930585608,5650
CCC(C)C,CCC[N+](=O)[O-],298.15,1.517465487,1.6487,1.00E-08,0.131234513,5651
C=CC(=C)C,CCNC(C)=O,343.15,0.828094291,1.0188,1.00E-08,0.190705709,5652
C=CC(=C)C,CCNC(C)=O,313.15,0.887074549,1.0818,1.00E-08,0.194725451,5653
C=CC(=C)C,CCNC(C)=O,297.15,0.919273035,1.1632,1.00E-08,0.243926965,5654
CCC(C)CC,N#CCCSCCC#N,298.15,4.710782024,4.5076,1.00E-08,-0.203182024,5655
CCc1ccccc1,CCCCOP(=O)(OCCCC)OCCCC,323.7,-0.349830849,-0.0726,1.00E-08,0.277230849,5656
CCc1ccccc1,CCCCOP(=O)(OCCCC)OCCCC,313.1,-0.359622223,-0.1744,1.00E-08,0.185222223,5657
CCc1ccccc1,CCCCOP(=O)(OCCCC)OCCCC,302.9,-0.370063046,-0.1863,1.00E-08,0.183763046,5658
CCc1ccccc1,CCCCOP(=O)(OCCCC)OCCCC,298.6,-0.374794483,-0.2357,1.00E-08,0.139094483,5659
Cc1cccc(C)c1,CCCCCCCCCCCCCCCCI,318.15,-0.170313345,-0.2562,1.00E-08,-0.085886655,5660
Cc1cccc(C)c1,CCCCCCCCCCCCCCCCI,298.15,-0.15081381,-0.2485,1.00E-08,-0.09768619,5661
CCN(CC)CC,CC#N,298.15,3.612636433,2.3702,1.00E-08,-1.242436433,5662
CCN(CC)CC,CC#N,351,2.89303533,2.0794,1.00E-08,-0.81363533,5663
CCN(CC)CC,CC#N,293.2,3.690135501,2.4069,1.00E-08,-1.283235501,5664
Cc1ccccc1C,CCCCCCCCCCCCCCCCBr,318.15,-0.16791345,-0.289,1.00E-08,-0.12108655,5665
CCCCCC(C)C,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.565633724,-0.3011,1.00E-08,0.264533724,5666
CCCC(C)CC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.664894515,-0.3725,1.00E-08,0.292394515,5667
CCC(C)C(C)C,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.67627369,-0.374,1.00E-08,0.30227369,5668
CCC(C)(C)CC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.687494803,-0.3842,1.00E-08,0.303294803,5669
C=CCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,373.15,-0.682273235,-0.16,1.00E-08,0.522273235,5670
C=CCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,398.15,-0.683327495,-0.17,1.00E-08,0.513327495,5671
C=CCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,348.15,-0.680983382,-0.13,1.00E-08,0.550983382,5672
C=CCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,323.15,-0.679369623,-0.078,1.00E-08,0.601369623,5673
C=CCCC,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,298.15,-0.677300462,0.07,1.00E-08,0.747300462,5674
C=CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,323.15,0.34854787,1.1,1.00E-08,0.75145213,5675
C=CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,348.15,0.289273575,0.92,1.00E-08,0.630726425,5676
C=CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,398.15,0.195532935,0.81,1.00E-08,0.614467065,5677
C=CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,298.15,0.418628173,1.11,1.00E-08,0.691371827,5678
C=CCCCCC,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,373.15,0.238797033,0.87,1.00E-08,0.631202967,5679
c1ccccc1,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,348.15,-0.753762115,-0.67,1.00E-08,0.083762115,5680
c1ccccc1,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,398.15,-0.760490429,-0.69,1.00E-08,0.070490429,5681
c1ccccc1,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,298.15,-0.742811908,-0.54,1.00E-08,0.202811908,5682
c1ccccc1,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,323.15,-0.749009818,-0.62,1.00E-08,0.129009818,5683
c1ccccc1,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,373.15,-0.757495049,-0.68,1.00E-08,0.077495049,5684
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,298.15,1.565206188,2.1401,1.00E-08,0.574893812,5685
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,348.15,1.248013333,1.53,1.00E-08,0.281986667,5686
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,373.15,1.122341669,1.34,1.00E-08,0.217658331,5687
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,398.15,1.013722291,1.21,1.00E-08,0.196277709,5688
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,323.2,1.393888963,1.7834,1.00E-08,0.389511037,5689
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,333.2,1.332715123,1.7138,1.00E-08,0.381084877,5690
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,313.2,1.459019615,1.8469,1.00E-08,0.387880385,5691
CCCCCCCC,CCOC(=O)c1ccccc1C(=O)OCC,303.15,1.5287826,1.9257,1.00E-08,0.3969174,5692
CCCCCC(C)C,CCCCCCCCCCCCCCCCCCCCCC,353.15,-0.320473125,-0.0619,1.00E-08,0.258573125,5693
CCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCC,353.15,-0.200840594,-0.0513,1.00E-08,0.149540594,5694
Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,298.15,-0.013269548,0.1989,1.00E-08,0.212169548,5695
Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,348.15,-0.026862614,0.02,1.00E-08,0.046862614,5696
Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,398.15,-0.04054741,-0.05,1.00E-08,-0.00945259,5697
Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,373.15,-0.033793224,-0.03,1.00E-08,0.003793224,5698
Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,303.2,-0.014574914,0.0862,1.00E-08,0.100774914,5699
Cc1ccccc1,CCOC(=O)c1ccccc1C(=O)OCC,313.2,-0.017226242,0.077,1.00E-08,0.094226242,5700
CCCCCCC,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,298.15,0.286569735,0.3507,1.00E-08,0.064130265,5701
CCCCCCC,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,323.15,0.226538506,0.26,1.00E-08,0.033461494,5702
CCCCCCC,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,348.15,0.176376289,0.22,1.00E-08,0.043623711,5703
CCCCCCC,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,373.15,0.134096813,0.19,1.00E-08,0.055903187,5704
CCCCCCC,CCCCCC(CC)OC(=O)c1ccccc1C(=O)OCCCC,398.15,0.098172434,0.18,1.00E-08,0.081827566,5705
C=CCCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,298.15,-0.277333296,0.1906,1.00E-08,0.467933296,5706
C=CCCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,398.15,-0.303385357,0.085,1.00E-08,0.388385357,5707
C=CCCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,373.15,-0.298448971,0.1,1.00E-08,0.398448971,5708
C=CCCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,348.15,-0.292632317,0.11,1.00E-08,0.402632317,5709
C=CCCCC,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,323.15,-0.285700923,0.13,1.00E-08,0.415700923,5710
C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,298.15,0.873555992,1.3888,1.00E-08,0.515244008,5711
C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,348.15,0.65827627,0.95,1.00E-08,0.29172373,5712
C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,373.15,0.573042276,0.76,1.00E-08,0.186957724,5713
C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,333.2,0.715739417,1.0152,1.00E-08,0.299460583,5714
C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,313.15,0.801685114,1.1119,1.00E-08,0.310214886,5715
C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,323.15,0.757464674,1.0647,1.00E-08,0.307235326,5716
C1CCCCC1,CCOC(=O)c1ccccc1C(=O)OCC,303.2,0.848577599,1.1756,1.00E-08,0.327022401,5717
CCCCC(C)CC,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.474644269,-0.2219,1.00E-08,0.252744269,5718
CCCCC(C)C,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.54684943,-0.2395,1.00E-08,0.30734943,5719
CCC(C)C(C)C,CCCCCCCCCCCCCCCCCCCCCCCCCCCC,353.15,-0.578174463,-0.3106,1.00E-08,0.267574463,5720
c1ccccc1,Nc1ccccc1S,303.15,0.379376752,1.3083,1.00E-08,0.928923248,5721
c1ccccc1,Nc1ccccc1S,333.15,0.336090599,0.8154,1.00E-08,0.479309401,5722
c1ccccc1,Nc1ccccc1S,313.15,0.364282734,1.1848,1.00E-08,0.820517266,5723
C1CCCCC1,OC1CCCC1,298.15,1.226624735,1.4327,1.00E-08,0.206075265,5724
CCCCC,OC1CCCCC1,298.15,1.18785432,1.6956,1.00E-08,0.50774568,5725
C1CCCC1,OCc1ccccc1,298.2,1.697650607,1.7716,1.00E-08,0.073949393,5726
CCCCCC,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,398.15,0.267502471,0.78,1.00E-08,0.512497529,5727
CCCCCC,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,323.15,0.451958352,1.04,1.00E-08,0.588041648,5728
CCCCCC,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,373.15,0.318615486,0.83,1.00E-08,0.511384514,5729
CCCCCC,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,348.15,0.379287109,0.93,1.00E-08,0.550712891,5730
CCc1ccccc1,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,398.15,-0.167336799,-0.01,1.00E-08,0.157336799,5731
CCc1ccccc1,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,348.15,-0.157742804,-0.1,1.00E-08,0.057742804,5732
CCc1ccccc1,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,343.15,-0.156605041,-0.1985,1.00E-08,-0.041894959,5733
CCc1ccccc1,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,363.15,-0.160943409,-0.2231,1.00E-08,-0.062156591,5734
CCc1ccccc1,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,323.15,-0.151658822,-0.1625,1.00E-08,-0.010841178,5735
CCc1ccccc1,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,373.15,-0.162913562,-0.2485,1.00E-08,-0.085586438,5736
Cc1ccccc1,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,398.15,-0.259094867,-0.21,1.00E-08,0.049094867,5737
Cc1ccccc1,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,348.15,-0.255699007,-0.24,1.00E-08,0.015699007,5738
